CruiseName,Station,YEAR,Depth,Temp,Sal,SigmaT,Delta-D
HX139,2,1990.4325,200,5.272,33.209,26.224,0.519709
HX139,2,1990.4325,250,5.334,33.383,26.355,0.608565
HX140,9,1990.53601,0,12.762,28.77,21.617,0
HX140,9,1990.53601,10,12.047,29.55,22.353,0.058956
HX140,9,1990.53601,20,11.619,29.765,22.595,0.112684
HX140,9,1990.53601,30,11.129,30.623,23.348,0.16265
HX140,9,1990.53601,50,7.556,31.525,24.608,0.24024
HX140,9,1990.53601,75,6.071,32.051,25.215,0.314936
HX140,9,1990.53601,100,5.171,32.303,25.518,0.381128
HX140,9,1990.53601,150,5.299,32.859,25.944,0.496241
HX140,9,1990.53601,200,5.257,33.293,26.293,0.589846
HX140,9,1990.53601,250,5.309,33.424,26.391,0.676029
HX141,2,1990.5885,0,12.434,25.988,19.526,0
HX141,2,1990.5885,10,12.421,26.756,20.122,0.080269
HX141,2,1990.5885,20,12.323,28.038,21.131,0.151203
HX141,2,1990.5885,30,12.103,28.983,21.903,0.213809
HX141,2,1990.5885,50,10.607,31.246,23.921,0.314661
HX141,2,1990.5885,75,5.702,31.605,24.906,0.401179
HX141,2,1990.5885,100,5.097,32.023,25.305,0.472408
HX141,2,1990.5885,150,5.292,32.717,25.833,0.593712
HX141,2,1990.5885,200,5.282,33.128,26.159,0.694908
HX141,2,1990.5885,250,5.3,33.25,26.254,0.787044
HX141,22,1990.64526,0,13.501,24.718,18.352,0
HX141,22,1990.64526,10,13.139,28.105,21.033,0.083864
HX141,22,1990.64526,20,12.674,29.721,22.369,0.143909
HX141,22,1990.64526,30,12.467,30.263,22.828,0.196392
HX141,22,1990.64526,50,10.312,31.098,23.856,0.287477
HX141,22,1990.64526,75,7.642,31.818,24.826,0.377236
HX141,22,1990.64526,100,5.412,32.17,25.387,0.44887
HX141,22,1990.64526,150,5.354,32.749,25.851,0.567838
HX141,22,1990.64526,200,5.302,33.213,26.224,0.666033
HX141,22,1990.64526,250,5.293,33.314,26.305,0.755572
HX143,2,1990.69568,0,12.845,23.952,17.88,0
HX143,2,1990.69568,10,12.623,27.415,20.595,0.083299
HX143,2,1990.69568,20,12.871,28.791,21.613,0.150181
HX143,2,1990.69568,30,11.524,29.92,22.733,0.207206
HX143,2,1990.69568,50,8.712,31.614,24.512,0.289233
HX143,2,1990.69568,75,6.534,32.042,25.149,0.366815
HX143,2,1990.69568,100,5.772,32.305,25.451,0.434227
HX143,2,1990.69568,150,5.404,32.707,25.812,0.554428
HX143,2,1990.69568,200,5.326,33.096,26.129,0.65615
HX143,2,1990.69568,250,5.295,33.263,26.265,0.749187
HX143,18,1990.69727,0,12.8,25.965,19.443,0
HX143,18,1990.69727,10,12.849,26.086,19.527,0.082771
HX143,18,1990.69727,20,12.784,28.588,21.472,0.155083
HX143,18,1990.69727,30,12.089,29.777,22.521,0.214918
HX143,18,1990.69727,50,8.539,31.477,24.431,0.300128
HX143,18,1990.69727,75,6.629,31.907,25.032,0.38023
HX143,18,1990.69727,100,5.825,32.26,25.409,0.449153
HX143,18,1990.69727,150,5.466,32.647,25.758,0.5716
HX143,18,1990.69727,200,5.327,33.053,26.095,0.675697
HX143,18,1990.69727,250,5.295,33.222,26.232,0.769845
HX144,2,1990.75342,0,9.844,25.151,19.298,0
HX144,2,1990.75342,10,10.281,25.883,19.802,0.083366
HX144,2,1990.75342,20,10.776,27.272,20.803,0.159298
HX144,2,1990.75342,30,11.045,29.812,22.731,0.217975
HX144,2,1990.75342,50,10.123,31.366,24.096,0.30079
HX144,2,1990.75342,75,6.565,31.904,25.037,0.381612
HX144,2,1990.75342,100,6.052,32.196,25.331,0.451939
HX144,2,1990.75342,150,5.454,32.707,25.806,0.573016
HX144,2,1990.75342,200,5.521,33.042,26.064,0.675402
HX144,2,1990.75342,250,5.324,33.245,26.247,0.770015
HX144,33,1990.75854,0,9.422,25.409,19.56,0
HX144,33,1990.75854,10,9.422,25.409,19.56,0.081802
HX144,33,1990.75854,20,9.638,25.568,19.653,0.163199
HX144,33,1990.75854,30,11.106,29.076,22.149,0.231359
HX144,33,1990.75854,50,10.002,31.384,24.13,0.322028
HX144,33,1990.75854,75,6.541,31.795,24.954,0.404954
HX144,33,1990.75854,100,6.105,32.159,25.296,0.475954
HX144,33,1990.75854,150,5.444,32.735,25.83,0.59775
HX144,33,1990.75854,200,5.529,32.978,26.012,0.703402
HX144,33,1990.75854,250,5.379,33.195,26.201,0.799973
HX144,77,1990.76282,0,9.305,24.603,18.948,0
HX144,77,1990.76282,10,9.558,24.844,19.101,0.087073
HX144,77,1990.76282,20,9.819,25.398,19.494,0.171708
HX144,77,1990.76282,30,10.798,28.083,21.429,0.247457
HX144,77,1990.76282,50,10.382,31.266,23.975,0.344406
HX144,77,1990.76282,75,6.554,31.859,25.003,0.430966
HX144,77,1990.76282,100,5.939,32.265,25.4,0.501143
HX144,77,1990.76282,150,5.484,32.806,25.881,0.618304
HX144,77,1990.76282,200,5.33,33.13,26.156,0.718617
HX144,77,1990.76282,250,5.311,33.262,26.262,0.81044
HX145,3,1990.94824,0,4.589,31.113,24.638,0
HX145,3,1990.94824,10,4.599,31.137,24.656,0.032171
HX145,3,1990.94824,20,4.61,31.144,24.66,0.065186
HX145,3,1990.94824,30,4.723,31.184,24.68,0.09812
HX145,3,1990.94824,50,4.801,31.198,24.684,0.163725
HX145,3,1990.94824,75,5.024,31.271,24.718,0.245564
HX145,3,1990.94824,100,6.125,31.795,25.006,0.32366
HX145,3,1990.94824,150,6.081,32.151,25.292,0.465387
HX145,3,1990.94824,200,5.826,32.839,25.866,0.591868
HX145,3,1990.94824,250,5.686,33.13,26.114,0.692942
HX145,36,1990.95618,0,4.414,31.258,24.771,0
HX145,36,1990.95618,10,4.425,31.255,24.767,0.031948
HX145,36,1990.95618,20,4.515,31.265,24.766,0.063915
HX145,36,1990.95618,30,4.452,31.253,24.763,0.095916
HX145,36,1990.95618,50,4.664,31.321,24.795,0.159675
HX145,36,1990.95618,75,4.999,31.442,24.856,0.238614
HX145,36,1990.95618,100,5.622,31.81,25.077,0.313868
HX145,36,1990.95618,150,5.738,32.189,25.363,0.452086
HX145,36,1990.95618,200,5.837,32.864,25.885,0.576291
HX145,36,1990.95618,250,5.761,33.165,26.132,0.67694
HX146,2,1991.10938,0,2.898,31.597,25.178,0
HX146,2,1991.10938,10,2.932,31.625,25.197,0.028001
HX146,2,1991.10938,20,3.027,31.65,25.21,0.055787
HX146,2,1991.10938,30,3.025,31.654,25.213,0.083517
HX146,2,1991.10938,50,3.051,31.667,25.221,0.138909
HX146,2,1991.10938,75,3.075,31.673,25.224,0.208034
HX146,2,1991.10938,100,3.067,31.679,25.229,0.277108
HX146,2,1991.10938,150,3.805,32.009,25.427,0.411136
HX146,2,1991.10938,200,4.997,32.446,25.651,0.53503
HX146,2,1991.10938,250,5.482,32.953,25.998,0.64648
LO5,1,1991.2373,0,2.832,31.451,25.067,0
LO5,1,1991.2373,10,2.864,31.541,25.136,0.028636
LO5,1,1991.2373,20,2.873,31.543,25.137,0.057084
LO5,1,1991.2373,30,2.887,31.557,25.147,0.085488
LO5,1,1991.2373,50,2.917,31.641,25.211,0.141289
LO5,1,1991.2373,75,3.14,31.729,25.263,0.210239
LO5,1,1991.2373,100,3.718,31.97,25.403,0.276253
LO5,1,1991.2373,150,4.35,32.312,25.613,0.401866
LO5,1,1991.2373,200,4.686,32.596,25.804,0.516031
LO6,2,1991.31702,0,3.755,31.239,24.818,0
LO6,2,1991.31702,10,3.711,31.317,24.885,0.031391
LO6,2,1991.31702,20,3.685,31.412,24.962,0.061681
LO6,2,1991.31702,30,3.707,31.467,25.004,0.091545
LO6,2,1991.31702,50,3.707,31.504,25.034,0.150738
LO6,2,1991.31702,75,3.674,31.694,25.188,0.221613
LO6,2,1991.31702,100,4.009,31.824,25.26,0.290599
LO6,2,1991.31702,150,4.26,32.135,25.482,0.421431
LO6,2,1991.31702,200,4.708,32.521,25.742,0.542601
LO6,2,1991.31702,250,4.929,32.764,25.91,0.652799
LO7,1,1991.3877,0,7.043,28.715,22.467,0
LO7,1,1991.3877,10,5.674,30.984,24.419,0.044804
LO7,1,1991.3877,20,5.141,31.257,24.694,0.078383
LO7,1,1991.3877,30,4.986,31.321,24.761,0.11076
LO7,1,1991.3877,50,5.062,31.518,24.909,0.173611
LO7,1,1991.3877,75,4.196,31.634,25.091,0.248446
LO7,1,1991.3877,100,4.32,31.963,25.34,0.31734
LO7,1,1991.3877,150,4.905,32.314,25.557,0.446018
LO7,1,1991.3877,200,4.85,32.565,25.762,0.563345
LO7,1,1991.3877,250,4.87,32.684,25.854,0.673889
LO8,2,1991.46191,0,8.161,30.318,23.577,0
LO8,2,1991.46191,10,8.098,30.34,23.603,0.04326
LO8,2,1991.46191,20,7.917,30.44,23.707,0.085944
LO8,2,1991.46191,30,6.703,30.929,24.252,0.125775
LO8,2,1991.46191,50,5.67,31.397,24.746,0.193298
LO8,2,1991.46191,75,4.601,31.671,25.079,0.269624
LO8,2,1991.46191,100,4.899,31.978,25.292,0.340113
LO8,2,1991.46191,150,4.829,32.422,25.65,0.46748
LO8,2,1991.46191,200,4.936,32.643,25.814,0.581276
LO8,3,1991.46216,0,8.229,30.325,23.573,0
LO8,3,1991.46216,10,8.108,30.352,23.611,0.043224
LO8,3,1991.46216,20,8.05,30.379,23.64,0.086148
LO8,3,1991.46216,30,7.018,30.836,24.138,0.126505
LO8,3,1991.46216,50,5.698,31.423,24.763,0.194362
LO8,3,1991.46216,75,4.795,31.718,25.096,0.270852
LO8,3,1991.46216,100,4.899,31.975,25.288,0.341232
LO8,3,1991.46216,150,4.848,32.438,25.661,0.468771
LO8,3,1991.46216,200,5.003,32.656,25.817,0.58212
LO9,1,1991.5592,0,11.952,28.275,21.381,0
LO9,1,1991.5592,10,11.885,28.594,21.64,0.062483
LO9,1,1991.5592,20,10.056,30.05,23.081,0.119727
LO9,1,1991.5592,30,8.731,30.561,23.685,0.165448
LO9,1,1991.5592,50,6.796,31.393,24.605,0.239617
LO9,1,1991.5592,75,5.616,31.728,25.014,0.319243
LO9,1,1991.5592,100,5.104,32.122,25.383,0.389719
LO9,1,1991.5592,150,5.04,32.745,25.883,0.511108
LO9,1,1991.5592,200,5.134,33.104,26.158,0.60998
LO9,2,1991.55933,0,11.8,28.643,21.693,0
LO9,2,1991.55933,10,11.794,28.664,21.711,0.059775
LO9,2,1991.55933,20,11.399,29.647,22.542,0.119645
LO9,2,1991.55933,30,8.985,30.666,23.729,0.165346
LO9,2,1991.55933,50,6.839,31.345,24.562,0.240031
LO9,2,1991.55933,75,5.627,31.817,25.082,0.31839
LO9,2,1991.55933,100,5.348,32.113,25.348,0.388412
LO9,2,1991.55933,150,5.005,32.693,25.846,0.510208
LO9,2,1991.55933,200,5.122,33.155,26.199,0.609806
LO10,2,1991.63892,0,12.779,23.054,17.199,0
LO10,2,1991.63892,10,11.709,28.527,21.62,0.075288
LO10,2,1991.63892,20,11.729,29.114,22.071,0.134503
LO10,2,1991.63892,30,11.085,29.75,22.676,0.190304
LO10,2,1991.63892,50,9.119,31.117,24.061,0.281179
LO10,2,1991.63892,75,6.172,31.921,25.1,0.364662
LO10,2,1991.63892,100,5.762,32.198,25.367,0.433429
HX159,105,1991.73779,0,10.585,25.749,19.65,0
HX159,105,1991.73779,10,11.084,27.161,20.666,0.0758
HX159,105,1991.73779,20,11.033,28.413,21.646,0.142606
HX159,105,1991.73779,30,11.145,29.877,22.766,0.199876
HX159,105,1991.73779,50,11.391,30.393,23.123,0.300602
HX159,105,1991.73779,75,10.604,31.348,24.002,0.406511
HX159,105,1991.73779,100,8.247,31.795,24.722,0.496267
HX159,105,1991.73779,150,5.372,32.557,25.697,0.632619
HX159,105,1991.73779,200,5.195,33.112,26.157,0.734916
HX159,105,1991.73779,250,5.225,33.247,26.26,0.827527
HX160,3,1991.75708,0,10.162,26.832,20.558,0
HX160,3,1991.75708,10,10.345,27.157,20.783,0.071191
HX160,3,1991.75708,20,10.427,27.612,21.123,0.139816
HX160,3,1991.75708,30,10.526,28.305,21.647,0.204791
HX160,3,1991.75708,50,10.628,29.123,22.266,0.3231
HX160,3,1991.75708,75,10.852,30.487,23.29,0.450784
HX160,3,1991.75708,100,8.562,31.748,24.64,0.548537
HX160,3,1991.75708,150,5.554,32.511,25.64,0.684418
HX160,3,1991.75708,200,5.228,33.11,26.151,0.79017
HX160,3,1991.75708,250,5.22,33.279,26.286,0.882055
LO11,1,1991.86877,0,7.25,29.111,22.752,0
LO11,1,1991.86877,10,7.312,29.389,22.963,0.049294
LO11,1,1991.86877,20,7.427,29.425,22.976,0.098384
LO11,1,1991.86877,30,7.583,29.477,22.996,0.147382
LO11,1,1991.86877,50,8.669,30.496,23.643,0.241411
LO11,1,1991.86877,75,9.167,31.33,24.221,0.340966
LO11,1,1991.86877,100,8.669,31.695,24.581,0.430378
LO11,1,1991.86877,150,6.287,32.55,25.581,0.576521
LO11,1,1991.86877,200,5.407,32.928,25.986,0.687419
LO12,1,1992.07483,0,4.568,30.686,24.302,0
LO12,1,1992.07483,10,4.914,30.872,24.413,0.035536
LO12,1,1992.07483,20,4.977,30.909,24.436,0.070795
LO12,1,1992.07483,30,4.973,30.946,24.466,0.105766
LO12,1,1992.07483,50,5.079,30.996,24.494,0.175061
LO12,1,1992.07483,75,5.135,31.018,24.505,0.261427
LO12,1,1992.07483,100,5.212,31.083,24.549,0.347372
LO12,1,1992.07483,150,6.175,31.591,24.838,0.510905
LO12,1,1992.07483,200,6.458,31.96,25.095,0.663067
HX161,4,1992.20776,0,3.872,31.003,24.62,0
HX161,4,1992.20776,10,4.137,31.085,24.66,0.033277
HX161,4,1992.20776,20,4.088,31.094,24.672,0.066252
HX161,4,1992.20776,30,4.102,31.126,24.696,0.099059
HX161,4,1992.20776,50,4.023,31.192,24.756,0.163794
HX161,4,1992.20776,75,4.211,31.331,24.849,0.242669
HX161,4,1992.20776,100,4.218,31.393,24.897,0.319931
HX161,4,1992.20776,150,5.062,31.753,25.096,0.468751
HX161,4,1992.20776,200,5.595,32.021,25.247,0.609416
HX161,4,1992.20776,250,5.869,32.222,25.374,0.744442
LO13,1,1992.3075,0,5.968,30.513,24.013,0
LO13,1,1992.3075,10,4.728,31.046,24.57,0.033365
LO13,1,1992.3075,20,4.51,31.091,24.628,0.066994
LO13,1,1992.3075,30,4.452,31.141,24.674,0.100056
LO13,1,1992.3075,50,4.349,31.231,24.756,0.164769
LO13,1,1992.3075,75,4.439,31.359,24.848,0.244018
LO13,1,1992.3075,100,5.035,31.543,24.932,0.321193
LO13,1,1992.3075,150,5.731,31.891,25.129,0.468802
LO13,1,1992.3075,200,5.84,32.231,25.385,0.605446
LO13,1,1992.3075,250,5.811,32.518,25.615,0.732749
LO13,2,1992.30835,0,5.759,30.947,24.38,0
LO13,2,1992.30835,10,4.775,31.12,24.624,0.033246
LO13,2,1992.30835,20,4.463,31.12,24.656,0.066412
LO13,2,1992.30835,30,4.397,31.127,24.668,0.099372
LO13,2,1992.30835,50,4.41,31.235,24.753,0.164227
LO13,2,1992.30835,75,4.413,31.347,24.842,0.243688
LO13,2,1992.30835,100,5.035,31.539,24.929,0.320928
LO13,2,1992.30835,150,5.722,31.894,25.132,0.468471
LO13,2,1992.30835,200,5.837,32.228,25.382,0.605149
LO13,2,1992.30835,250,5.796,32.54,25.634,0.73217
LO14,2,1992.38733,0,7.945,30.766,23.959,0
LO14,2,1992.38733,10,7.32,30.846,24.107,0.03832
LO14,2,1992.38733,20,6.225,31.067,24.42,0.075059
LO14,2,1992.38733,30,5.753,31.203,24.583,0.109541
LO14,2,1992.38733,50,5.762,31.193,24.574,0.177749
LO14,2,1992.38733,75,4.914,31.405,24.836,0.259802
LO14,2,1992.38733,100,5.116,31.641,25.001,0.336682
LO14,2,1992.38733,150,5.985,32.371,25.478,0.475814
LO14,2,1992.38733,200,5.764,32.546,25.642,0.598761
LO14,2,1992.38733,250,5.644,32.621,25.716,0.716183
LO15,1,1992.47485,0,11.092,28.502,21.706,0
LO15,1,1992.47485,10,10.297,30.483,23.379,0.055064
LO15,1,1992.47485,20,8.971,30.915,23.926,0.09683
LO15,1,1992.47485,30,8.04,31.053,24.17,0.135388
LO15,1,1992.47485,50,7.215,31.299,24.477,0.207734
LO15,1,1992.47485,75,6.373,31.493,24.737,0.291634
LO15,1,1992.47485,100,7.058,31.882,24.956,0.370067
LO15,1,1992.47485,150,6.238,32.255,25.355,0.513884
LO15,1,1992.47485,200,5.783,32.758,25.808,0.63334
LO15,1,1992.47485,250,5.723,32.928,25.95,0.741146
LO16,1,1992.55408,0,13.169,24.268,18.066,0
LO16,1,1992.55408,10,12.967,28.606,21.452,0.071504
LO16,1,1992.55408,20,11.912,30.026,22.746,0.127383
LO16,1,1992.55408,30,11.183,30.514,23.253,0.176005
LO16,1,1992.55408,50,8.987,31.144,24.102,0.257806
LO16,1,1992.55408,75,6.186,31.595,24.84,0.342704
LO16,1,1992.55408,100,6.741,32.119,25.184,0.416481
LO16,1,1992.55408,150,5.737,32.762,25.817,0.54164
LO16,1,1992.55408,200,5.583,33.116,26.114,0.644564
LO16,1,1992.55408,250,5.525,33.276,26.248,0.737843
HX163,1,1992.56116,0,12.686,27.832,20.906,0
HX163,1,1992.56116,10,12.161,28.41,21.449,0.066703
HX163,1,1992.56116,20,12.227,29.723,22.454,0.126952
HX163,1,1992.56116,30,11.622,30.417,23.101,0.176707
HX163,1,1992.56116,50,9.006,31.249,24.182,0.261033
HX163,1,1992.56116,75,6.404,31.776,24.957,0.345236
HX163,1,1992.56116,100,6.562,32.216,25.283,0.417288
HX163,1,1992.56116,150,5.804,32.853,25.881,0.539594
HX163,1,1992.56116,200,5.597,33.181,26.164,0.640048
HX163,1,1992.56116,250,5.525,33.358,26.313,0.731036
LO17,1,1992.77344,0,8.096,27.445,21.335,0
LO17,1,1992.77344,10,8.815,27.664,21.407,0.060929
LO17,1,1992.77344,20,9.018,28.746,22.223,0.120133
LO17,1,1992.77344,30,9.574,29.988,23.109,0.173965
LO17,1,1992.77344,50,9.582,30.956,23.863,0.260003
LO17,1,1992.77344,75,8.542,31.814,24.694,0.351027
LO17,1,1992.77344,100,7.706,31.936,24.911,0.430291
LO17,1,1992.77344,150,6.182,32.51,25.564,0.565021
LO17,1,1992.77344,200,5.552,33.372,26.321,0.666045
LO17,1,1992.77344,250,5.474,33.48,26.416,0.751076
HX167,16,1992.82239,0,7.764,29.467,22.964,0
HX167,16,1992.82239,10,7.802,29.485,22.973,0.049163
HX167,16,1992.82239,20,7.863,29.535,23.004,0.098069
HX167,16,1992.82239,30,7.88,29.555,23.017,0.14683
HX167,16,1992.82239,50,8.918,30.705,23.77,0.239475
HX167,16,1992.82239,75,8.493,31.547,24.492,0.332673
HX167,16,1992.82239,100,7.73,31.93,24.902,0.414581
HX167,16,1992.82239,150,6.526,32.506,25.517,0.555114
HX167,16,1992.82239,200,5.588,33.248,26.218,0.661708
HX167,16,1992.82239,250,5.532,33.374,26.325,0.749264
LO18,1,1992.88843,0,5.856,29.467,23.2,0
LO18,1,1992.88843,10,5.875,29.465,23.197,0.045996
LO18,1,1992.88843,20,6.03,29.55,23.246,0.092781
LO18,1,1992.88843,30,6.843,29.971,23.48,0.13858
LO18,1,1992.88843,50,7.254,30.58,23.906,0.22358
LO18,1,1992.88843,75,7.37,31.438,24.565,0.315743
LO18,1,1992.88843,100,7.501,31.904,24.913,0.396111
LO18,1,1992.88843,150,7.186,32.334,25.294,0.540118
LO18,1,1992.88843,200,5.871,33.009,25.996,0.66169
LO18,1,1992.88843,250,5.585,33.339,26.291,0.755833
LO19,1,1992.9762,0,4.894,30.598,24.198,0
LO19,1,1992.9762,10,4.895,30.583,24.186,0.036726
LO19,1,1992.9762,20,4.892,30.604,24.203,0.074112
LO19,1,1992.9762,30,4.868,30.611,24.211,0.111408
LO19,1,1992.9762,50,4.868,30.6,24.202,0.186049
LO19,1,1992.9762,75,6.556,31.17,24.46,0.282913
LO19,1,1992.9762,100,6.872,31.512,24.689,0.368753
LO19,1,1992.9762,150,6.657,32.076,25.161,0.523385
LO19,1,1992.9762,200,6.704,32.653,25.609,0.655941
LO19,1,1992.9762,250,5.909,33.286,26.209,0.764617
LO22,2,1993.26086,0,3.762,30.753,24.431,0
LO22,2,1993.26086,10,3.743,30.85,24.51,0.034727
LO22,2,1993.26086,20,3.805,30.849,24.504,0.069106
LO22,2,1993.26086,30,3.81,31.018,24.637,0.10332
LO22,2,1993.26086,50,3.86,31.312,24.867,0.16794
LO22,2,1993.26086,75,4.215,31.589,25.053,0.243245
LO22,2,1993.26086,100,4.401,31.738,25.153,0.315782
LO22,2,1993.26086,150,4.743,31.87,25.222,0.456515
LO22,2,1993.26086,200,5.019,32.014,25.307,0.594074
LO22,2,1993.26086,250,5.657,32.6,25.698,0.718487
LO22,3,1993.26086,0,3.764,30.859,24.516,0
LO22,3,1993.26086,10,3.764,31.065,24.679,0.033868
LO22,3,1993.26086,20,3.818,31.275,24.841,0.066031
LO22,3,1993.26086,30,3.818,31.299,24.86,0.097177
LO22,3,1993.26086,50,3.906,31.391,24.925,0.15886
LO22,3,1993.26086,75,4.241,31.583,25.046,0.233734
LO22,3,1993.26086,100,4.415,31.717,25.135,0.305993
LO22,3,1993.26086,150,4.748,31.878,25.228,0.44638
LO22,3,1993.26086,200,5.139,32.078,25.344,0.583475
LO22,3,1993.26086,250,5.676,32.646,25.732,0.705503
LO23,2,1993.34741,0,5.659,30.816,24.288,0
LO23,2,1993.34741,10,5.54,31.095,24.521,0.035435
LO23,2,1993.34741,20,5.489,31.288,24.68,0.069007
LO23,2,1993.34741,30,5.454,31.343,24.727,0.101619
LO23,2,1993.34741,50,5.602,31.474,24.815,0.165474
LO23,2,1993.34741,75,5.58,31.535,24.865,0.244016
LO23,2,1993.34741,100,5.559,31.627,24.94,0.320916
LO23,2,1993.34741,150,4.691,31.84,25.204,0.464604
LO23,2,1993.34741,200,4.841,31.971,25.292,0.602132
LO23,2,1993.34741,250,5.707,32.635,25.72,0.733256
LO24,2,1993.45422,0,12.341,26.659,20.061,0
LO24,2,1993.45422,10,8.344,31.18,24.226,0.047955
LO24,2,1993.45422,20,6.641,31.384,24.618,0.082986
LO24,2,1993.45422,30,6.617,31.592,24.785,0.115354
LO24,2,1993.45422,50,5.764,31.608,24.902,0.17791
LO24,2,1993.45422,75,5.604,31.614,24.925,0.254658
LO24,2,1993.45422,100,5.278,31.667,25.003,0.330122
LO24,2,1993.45422,150,5.765,31.694,24.969,0.479063
LO24,2,1993.45422,200,5.729,32.024,25.234,0.625046
LO24,2,1993.45422,250,5.662,32.452,25.58,0.755272
LO25,2,1993.51453,0,12.886,25.048,18.719,0
LO25,2,1993.51453,10,10.947,30.525,23.303,0.060621
LO25,2,1993.51453,20,9.066,31.351,24.252,0.102419
LO25,2,1993.51453,30,7.531,31.588,24.661,0.137594
LO25,2,1993.51453,50,5.751,31.787,25.044,0.199162
LO25,2,1993.51453,75,5.783,31.868,25.104,0.271027
LO25,2,1993.51453,100,6.035,31.958,25.146,0.342012
LO25,2,1993.51453,150,5.673,32.278,25.442,0.478896
LO25,2,1993.51453,200,5.673,32.385,25.526,0.604693
LO25,2,1993.51453,250,5.698,32.419,25.55,0.729169
HX173,17,1993.67383,0,12.143,24.403,18.351,0
HX173,17,1993.67383,10,12.428,28.092,21.154,0.079415
HX173,17,1993.67383,20,12.187,29.39,22.203,0.138603
HX173,17,1993.67383,30,11.321,30.255,23.028,0.190899
HX173,17,1993.67383,50,8.293,31.701,24.642,0.272614
HX173,17,1993.67383,75,6.364,32.082,25.203,0.347057
HX173,17,1993.67383,100,6.264,32.274,25.367,0.41484
HX173,17,1993.67383,150,5.74,32.901,25.926,0.535632
HX173,17,1993.67383,200,5.534,33.12,26.123,0.635562
HX173,17,1993.67383,250,5.456,33.237,26.225,0.72908
HX174,2,1993.69092,0,12.279,24.201,18.171,0
HX174,2,1993.69092,10,12.116,27.41,20.683,0.085689
HX174,2,1993.69092,20,12.086,28.899,21.841,0.150658
HX174,2,1993.69092,30,11.658,30.146,22.884,0.207273
HX174,2,1993.69092,50,9.438,31.699,24.467,0.286626
HX174,2,1993.69092,75,6.646,31.851,24.985,0.36746
HX174,2,1993.69092,100,6.054,32.238,25.364,0.438386
HX174,2,1993.69092,150,5.732,32.859,25.894,0.556724
HX174,2,1993.69092,200,5.551,33.055,26.07,0.659218
HX174,2,1993.69092,250,5.466,33.165,26.167,0.755542
LO26,2,1993.76111,0,9.66,26.208,20.148,0
LO26,2,1993.76111,10,9.64,26.607,20.462,0.07492
LO26,2,1993.76111,20,9.99,28.001,21.495,0.141876
LO26,2,1993.76111,30,10.186,29.096,22.317,0.203154
LO26,2,1993.76111,50,9.724,30.797,23.717,0.302892
LO26,2,1993.76111,75,7.7,31.871,24.86,0.390348
LO26,2,1993.76111,100,6.368,32.217,25.309,0.462323
LO26,2,1993.76111,150,5.702,32.945,25.965,0.584006
LO26,2,1993.76111,200,5.508,33.18,26.174,0.682452
LO26,2,1993.76111,250,5.473,33.224,26.213,0.775315
HX175,34,1993.84131,0,7.45,28.331,22.114,0
HX175,34,1993.84131,10,7.654,28.483,22.207,0.057013
HX175,34,1993.84131,20,7.984,28.752,22.374,0.113175
HX175,34,1993.84131,30,8.21,29.143,22.649,0.16757
HX175,34,1993.84131,50,8.608,31.02,24.062,0.257276
HX175,34,1993.84131,75,9.286,32.072,24.781,0.34414
HX175,34,1993.84131,100,6.897,32.038,25.1,0.420255
HX175,34,1993.84131,150,6.025,32.583,25.64,0.553119
HX175,34,1993.84131,200,5.498,33.14,26.143,0.659486
HX175,34,1993.84131,250,5.403,33.233,26.229,0.752606
LO27,2,1993.97192,0,4.805,29.673,23.474,0
LO27,2,1993.97192,10,5.377,30.161,23.801,0.042848
LO27,2,1993.97192,20,5.585,30.273,23.867,0.083667
LO27,2,1993.97192,30,5.876,30.593,24.087,0.123866
LO27,2,1993.97192,50,6.159,30.84,24.248,0.198964
LO27,2,1993.97192,75,6.352,31.099,24.429,0.289471
LO27,2,1993.97192,100,6.756,31.553,24.736,0.374416
LO27,2,1993.97192,150,6.994,32.066,25.11,0.527272
LO27,2,1993.97192,200,6.398,32.568,25.582,0.661013
LO27,2,1993.97192,250,5.625,33.197,26.174,0.762419
LO28,2,1994.05396,0,4.659,30.703,24.306,0
LO28,2,1994.05396,10,4.978,30.858,24.395,0.03617
LO28,2,1994.05396,20,5.085,30.841,24.371,0.071925
LO28,2,1994.05396,30,5.1,30.904,24.419,0.107429
LO28,2,1994.05396,50,5.354,31.005,24.471,0.177405
LO28,2,1994.05396,75,5.581,31.224,24.619,0.262703
LO28,2,1994.05396,100,5.924,31.528,24.82,0.344274
LO28,2,1994.05396,150,6.159,31.994,25.159,0.496934
LO28,2,1994.05396,200,6.406,32.567,25.58,0.63291
LO28,2,1994.05396,250,5.904,33.043,26.018,0.741209
LO29,2,1994.2207,0,3.465,31.262,24.863,0
LO29,2,1994.2207,10,3.488,31.327,24.912,0.030847
LO29,2,1994.2207,20,3.489,31.331,24.916,0.061401
LO29,2,1994.2207,30,3.49,31.338,24.921,0.091906
LO29,2,1994.2207,50,3.678,31.404,24.957,0.152668
LO29,2,1994.2207,75,3.791,31.464,24.994,0.227581
